Genome	CheckM Completeness	CheckM Contamination	# tRNAs (AA)	16S rRNA	GTDB Taxonomy	dRep Species Cluster	station	depth	depth layer	latitude	longitude	size fraction	temperature (°C)	oxygen (µmol/kg)
TARA_SAMEA4397516_METAG_ODHMDPHJ	94.86	1.29	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans	1688_2	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_MGMAALPC	93.3	0.0	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__	3319_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_JOOBJBNH	90.59	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA3442;s__UBA3442 sp002378565	2473_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_HGNBAOFA	95.16	0.18	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-002697625;s__	4038_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_DCDOIPBN	95.15	3.19	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_FPEECNPB	94.0	0.27	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA7430;g__UBA6772;s__	3404_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_EMKDJPMG	92.41	3.09	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__	535_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397516_METAG_APKDJONF	91.5	2.04	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__	496_1	TARA_180	30.0	EPI	74.8283	76.2096	0.22-3	-1.5335	356.2239
TARA_SAMEA4397072_METAG_HFKAMJBK	91.09	1.59	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleispira;s__	1853_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_AACGBECA	99.19	2.03	19.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__	4428_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_AOKLNJHN	96.27	2.14	20.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__	2373_3	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_FKILDBKM	94.91	0.37	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__	1583_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_BJIAFCAO	92.16	0.0	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__NAT5454;s__	80_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_PKKNEGIC	94.42	0.97	18.0	0.0	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__	2759_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_ENIEPPKB	93.16	2.56	20.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA2110;s__UBA2110 sp002331465	2371_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397072_METAG_LFEEDDAD	91.21	3.85	16.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__TMED80;s__	3131_1	TARA_163	499.0	MES	76.1246	1.3648	0.22-3	0.0995	315.3721
TARA_SAMEA4397034_METAG_BEJJLMAO	97.82	0.0	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__	6226_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_HLKGJGFF	95.32	4.14	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__1G12;g__UBA6770;s__	4089_2	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_CCADBMCG	98.92	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__	4138_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_GPHNGABH	98.46	1.61	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__UBA1494_A;s__	3413_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_ADIONDJB	97.31	0.27	15.0	1.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	3752_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_BCBOLHGA	97.06	0.0	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__	3976_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_IFFKGGLD	96.35	1.18	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__	1571_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_HEDMAHOG	92.68	0.11	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355	3508_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_FFGJDONG	91.22	1.35	17.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__	4428_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_KLABDPCP	90.67	0.0	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	1616_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_ANPPJHKJ	96.63	1.05	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__	3668_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397034_METAG_AJPELJHC	94.69	3.94	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_163	5.0	EPI	76.1825	1.3918	0.22-3	1.8996	363.0008
TARA_SAMEA4397426_METAG_NMLIANFF	97.82	0.26	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__RS62 sp000496475	2632_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_DJIEGDCK	95.4	0.0	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__	6226_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_BDFEHJMA	92.63	0.25	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA3435;s__	1161_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_APFFFHCD	98.31	1.35	19.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__	4428_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_HDCIOHLD	97.53	0.0	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__	4138_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_AIPELCJN	95.53	0.51	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6201_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_GKOPONIC	94.34	3.06	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__;s__	1565_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_MALPEDIP	94.04	1.55	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__	1571_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_LEHMKHKI	91.65	0.0	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	4139_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_HDMEMOAM	91.09	0.13	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355	3508_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_ECEJBGCD	97.85	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	3752_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_PMIMMIKC	96.48	0.56	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	1602_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_IDNFABFP	93.92	1.48	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__	1564_2	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_JPDADBFL	91.0	0.14	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__AAA536-G10;g__;s__	4674_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397426_METAG_CEPJJGPN	95.34	3.19	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_178	5.0	EPI	77.1604	73.2057	0.22-3	1.3258	348.1967
TARA_SAMEA4397649_METAG_CFCFNBDA	95.58	1.56	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355	3508_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_GNBPJHAG	92.1	1.56	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	4119_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_PDICHJON	90.95	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA9320;g__UBA9320;s__UBA9320 sp003484585	3313_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_MIMGGCOL	97.12	2.58	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__;s__	1565_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_EBHOBEIG	95.53	0.51	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6201_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_NNLKDBAN	94.85	0.0	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6203_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_OEODHAMC	93.85	0.89	19.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA4465;s__UBA4465 sp002470835	3331_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_HNNOOIHI	90.87	0.43	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp002335115	1652_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_ENKCHOEL	90.78	0.0	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	4139_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_MDOEADJI	97.85	0.0	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__	4138_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_CLAEIDEM	97.31	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	3752_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_IDONJBLK	96.24	0.0	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__	4030_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_FEHKBCJA	92.93	0.03	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__	6187_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_IDDMJGAE	92.1	0.15	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	1614_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397649_METAG_AKGLEPGL	94.97	3.19	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_189	5.0	EPI	77.9028	117.1545	0.22-3	0.1015	363.6485
TARA_SAMEA4397705_METAG_ODDHKJJE	94.76	0.24	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA9320;g__UBA9320;s__UBA9320 sp003484585	3313_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_AJHMBMCI	98.92	0.14	20.0	1.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__	4138_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_DCIAACEB	97.12	3.11	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__;s__	1565_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_JFCINLJN	95.23	0.51	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6201_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_DCMKOCPI	92.67	0.34	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6203_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_AKOBCEME	98.39	1.08	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__	3773_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_EOMBNCHF	97.31	0.18	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__	4030_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_EGANHIBL	95.09	0.37	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__	1586_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_CBHMPCAE	91.1	0.68	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__	6187_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_NMFOJBPI	91.1	0.4	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA4465;s__UBA4465 sp002470835	3331_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397705_METAG_LHHIOMBA	92.01	3.19	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_189	20.0	EPI	77.9668	116.6556	0.22-3	-0.6071	371.0584
TARA_SAMEA4397730_METAG_IILBDIKD	95.16	0.0	19.0	0.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	2400_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_HDIOLHFC	96.49	1.83	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995	155_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_BPLIOPNH	93.54	0.43	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__NAT5454;s__	80_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_NAAGEJKI	98.46	0.97	17.0	0.0	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__	2759_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_DHCGBEHI	92.24	0.0	15.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp002715035	3085_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_NDMAPFEA	92.0	0.0	15.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__GCA-2730555;s__	6296_0	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397730_METAG_CNEJGHKJ	91.21	0.0	16.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__	3068_1	TARA_189	299.0	MES	78.0391	116.4105	0.22-3	1.594	293.889
TARA_SAMEA4397569_METAG_GHMOJEEC	95.73	1.71	21.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	2365_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_GNPBFPKL	94.35	0.15	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__	6226_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_FLCEJGBL	95.79	0.51	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6201_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_LLNGGIOL	95.7	0.0	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__	4138_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_BHFKLDDG	93.56	0.3	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6203_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_ALILFCPM	93.06	1.97	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__UBA1858;s__	1461_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_IJKPAJII	95.43	0.54	17.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	3752_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_OGAHOONA	94.81	2.13	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__	1586_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_JPIKAHAA	93.1	3.25	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__;s__	1565_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_KIKNJMDN	92.09	0.03	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__	6187_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_OEMKCAEG	93.77	3.19	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-2725285;s__	546_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_NAPDNECM	92.73	2.41	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__	496_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397569_METAG_GLIHKDIA	90.36	0.11	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__	5075_1	TARA_188	5.0	EPI	78.2518	91.8557	0.22-3	-1.6497	388.3039
TARA_SAMEA4397611_METAG_IDOOEIHM	92.1	0.0	19.0	0.0	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305	2269_1	TARA_188	17.0	EPI	78.3555	91.6084	0.22-3	-1.6472	373.061
TARA_SAMEA4397611_METAG_DGNJPNBN	97.53	0.0	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	1602_1	TARA_188	17.0	EPI	78.3555	91.6084	0.22-3	-1.6472	373.061
TARA_SAMEA4397611_METAG_GLLDCGJJ	93.19	1.08	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__	6201_1	TARA_188	17.0	EPI	78.3555	91.6084	0.22-3	-1.6472	373.061
